time,symbol,ticket_id,order_type,direction,price_open,sl,timeframe,strategy,position_id
2024-02-21 12:50:14.436680,SP500,215757718,create_position,long,4962.74,4956.815484985123,5M,engulfing_candle,215757718
2024-02-21 13:10:31.126277,ETHUSD,215765122,create_position,long,2904.26,2889.2842518476673,5M,engulfing_candle,215765122
2024-02-21 13:35:05.211600,ETHUSD,215770008,create_position,long,2900.87,2885.164229315229,5M,engulfing_candle,215770008
2024-02-21 14:35:21.594578,ETHUSD,215790906,create_position,long,2908.74,2894.6519332917287,5M,engulfing_candle,215790906
2024-02-21 14:50:30.288440,SP500,215794251,create_position,long,4954.18,4946.6466580511815,5M,engulfing_candle,215794251
2024-02-21 15:35:05.636181,ETHUSD,215801146,create_position,long,2909.37,2897.3278316983724,5M,engulfing_candle,215801146
2024-02-21 17:15:19.368353,ETHUSD,215812061,create_position,short,2913.92,2926.7599046810124,5M,engulfing_candle,215812061
2024-02-21 17:45:24.078645,ETHUSD,215812969,create_position,short,2925.63,2937.3399326201206,5M,engulfing_candle,215812969
2024-02-21 21:45:21.692121,ETHUSD,215841081,create_position,long,2926.0,2913.8960635954772,5M,engulfing_candle,215841081
2024-02-22 00:35:24.809428,ETHUSD,215859738,create_position,short,2937.81,2948.845797158641,5M,engulfing_candle,215859738
2024-02-22 01:20:29.638326,ETHUSD,215866620,create_position,short,2935.62,2946.4339268245917,5M,engulfing_candle,215866620
2024-02-22 03:50:14.489273,ETHUSD,215924439,create_position,short,3013.49,3029.0659615724894,5M,engulfing_candle,215924439
2024-02-22 04:05:19.833743,SP500,215929442,create_position,short,5041.3,5045.2144105185025,5M,rsi,215929442
2024-02-22 05:00:21.168604,ETHUSD,215947760,create_position,short,3025.12,3040.9473655348024,5M,engulfing_candle,215947760
2024-02-22 05:05:25.909751,SP500,215949006,create_position,short,5039.5,5043.328345918241,5M,engulfing_candle,215949006
2024-02-22 06:30:34.169919,SP500,215970245,create_position,short,5050.6,5054.897010140606,5M,rsi,215970245
2024-02-22 07:10:06.739843,ETHUSD,215978407,create_position,long,3000.06,2985.8831584187815,5M,engulfing_candle,215978407
2024-02-22 07:50:12.249249,ETHUSD,215988977,create_position,long,2981.97,2967.3353186695435,5M,engulfing_candle,215988977
2024-02-22 09:10:30.784625,ETHUSD,216034871,create_position,long,2951.14,2933.7745774880245,5M,engulfing_candle,216034871
2024-02-22 10:40:13.457685,SP500,216090956,create_position,short,5062.38,5069.8386769064,5M,engulfing_candle,216090956
2024-02-22 10:45:27.159694,ETHUSD,216093513,create_position,short,2980.39,2999.2505221224305,5M,engulfing_candle,216093513
2024-02-22 11:50:30.957252,SP500,216116372,create_position,short,5062.63,5069.370773804349,5M,engulfing_candle,216116372
2024-02-22 12:30:15.912846,ETHUSD,216126109,create_position,short,2982.34,2996.202344566665,5M,engulfing_candle,216126109
2024-02-22 12:40:07.692739,SP500,216129084,create_position,short,5068.39,5074.522145995779,5M,engulfing_candle,216129084
2024-02-22 13:15:13.263123,SP500,216136509,create_position,short,5071.39,5076.9550240040935,5M,engulfing_candle,216136509
2024-02-22 13:55:30.614332,ETHUSD,216144351,create_position,short,2991.57,3005.8376219920606,5M,engulfing_candle,216144351
2024-02-22 14:35:23.135649,SP500,216149710,create_position,short,5089.13,5094.794016336949,5M,rsi,216149710
2024-02-23 06:55:21.095641,ETHUSD,216305654,create_position,short,2941.69,2950.535859899737,5M,engulfing_candle,216305654
2024-02-23 08:45:29.439669,SP500,216352518,create_position,short,5092.7,5096.519229785797,5M,rsi,216352518
2024-02-23 10:00:08.489551,SP500,216389048,create_position,short,5106.18,5112.489087943362,5M,rsi,216389048
2024-02-23 10:25:17.064383,ETHUSD,216403940,create_position,long,2929.59,2913.365041888105,5M,engulfing_candle,216403940
2024-02-23 11:20:21.914447,SP500,216434532,create_position,long,5086.38,5078.266409811381,5M,rsi,216434532
2024-02-23 11:40:27.561250,ETHUSD,216444475,create_position,long,2925.99,2909.5298746601648,5M,engulfing_candle,216444475
2024-02-23 12:50:15.713519,SP500,216464429,create_position,long,5095.64,5088.50936366956,5M,engulfing_candle,216464429
2024-02-23 13:55:24.381146,ETHUSD,216474269,create_position,short,2945.39,2955.67347897613,5M,engulfing_candle,216474269
2024-02-23 14:45:05.966862,ETHUSD,216480864,create_position,short,2944.42,2953.6024225220744,5M,engulfing_candle,216480864
2024-02-23 15:00:16.566961,ETHUSD,216482682,create_position,long,2947.45,2908.066966951515,1H,engulfing_candle,216482682
2024-02-23 15:20:06.311349,SP500,216484576,create_position,long,5091.34,5085.482415793597,5M,engulfing_candle,216484576
2024-02-26 06:25:22.397789,ETHUSD,216647229,create_position,long,3066.96,3053.5772642800584,5M,engulfing_candle,216647229
2024-02-26 08:05:04.213743,ETHUSD,216675641,create_position,short,3064.15,3075.2348455319675,5M,engulfing_candle,216675641
2024-02-26 08:40:32.243386,ETHUSD,216689645,create_position,short,3071.78,3083.6134853497124,5M,engulfing_candle,216689645
2024-02-26 08:50:07.804758,SP500,216693285,create_position,short,5093.3,5096.260580853018,5M,rsi,216693285
2024-02-26 10:40:06.502159,ETHUSD,216763770,create_position,short,3116.7,3132.227620114573,5M,engulfing_candle,216763770
2024-02-26 11:40:12.460212,SP500,216785573,create_position,long,5085.74,5080.323198724574,5M,engulfing_candle,216785573
2024-02-26 11:45:12.677844,ETHUSD,216786579,create_position,short,3150.28,3169.31915058051,5M,engulfing_candle,216786579
2024-02-26 12:15:16.130799,SP500,216793674,create_position,long,5085.54,5080.582195844513,5M,engulfing_candle,216793674
2024-02-26 13:40:24.203309,SP500,216811030,create_position,long,5074.88,5069.373659786712,5M,rsi,216811030
2024-02-26 15:15:03.174765,ETHUSD,216826781,create_position,short,3179.5,3196.3397316120713,5M,engulfing_candle,216826781
2024-02-26 19:54:10.663197,ETHUSD,216849110,create_position,long,3170.16,3126.9007695679384,1H,engulfing_candle,216849110
2024-02-26 19:56:08.906435,ETHUSD,216849308,create_position,long,3170.63,3127.3707695679386,1H,engulfing_candle,216849308
2024-02-26 19:56:41.354114,ETHUSD,216849366,create_position,long,3170.72,3127.4607695679388,1H,engulfing_candle,216849366
2024-02-26 19:56:41.533881,ETHUSD,216849368,create_position,long,3170.72,3089.7444376724197,4H,engulfing_candle,216849368
2024-02-26 19:56:41.673062,ETHUSD,216849369,create_position,long,3170.72,2999.225279772994,1D,engulfing_candle,216849369
2024-02-26 23:00:26.322326,ETHUSD,216871412,create_position,short,3224.58,3277.9147856468176,1H,engulfing_candle,216871412
2024-02-27 06:02:06.838481,ETHUSD,216978273,create_position,short,3257.94,3270.4267833450144,5M,engulfing_candle,216978273
2024-02-27 07:05:12.965719,ETHUSD,216995546,create_position,short,3254.27,3265.083727274595,5M,engulfing_candle,216995546
2024-02-27 08:50:23.394258,SP500,217038250,create_position,long,5075.3,5071.799476095121,5M,engulfing_candle,217038250
2024-02-27 09:00:23.797962,ETHUSD,217041760,create_position,short,3269.25,3288.61480230086,5M,engulfing_candle,217041760
2024-02-27 10:00:27.569060,ETHUSD,217076964,create_position,short,3259.08,3308.2633465488857,1H,engulfing_candle,217076964
2024-02-27 10:00:30.076191,SP500,217077029,create_position,long,5072.38,5067.755683144939,5M,engulfing_candle,217077029
2024-02-27 10:50:04.912922,SP500,217105417,create_position,long,5070.74,5065.272383476255,5M,engulfing_candle,217105417
2024-02-27 11:35:08.122511,ETHUSD,217126486,create_position,long,3250.95,3229.177194550306,5M,engulfing_candle,217126486
2024-02-27 11:35:08.829706,SP500,217126490,create_position,long,5068.04,5062.771763600158,5M,engulfing_candle,217126490
2024-02-27 12:00:10.546331,ETHUSD,217133386,create_position,long,3241.51,3221.312761176122,5M,engulfing_candle,217133386
2024-02-27 13:00:14.098790,ETHUSD,217148751,create_position,short,3224.77,3312.040992279032,4H,engulfing_candle,217148751
2024-02-27 13:05:17.550791,SP500,217150530,create_position,long,5064.23,5059.1830178504115,5M,engulfing_candle,217150530
2024-02-27 17:05:05.749311,ETHUSD,217178988,create_position,short,3251.28,3298.785883671334,1H,engulfing_candle,217178988
2024-02-28 06:10:01.920669,ETHUSD,217334784,create_position,short,3345.84,3362.944586051115,5M,engulfing_candle,217334784
2024-02-28 07:45:10.427173,ETHUSD,217360519,create_position,long,3317.19,3295.5020686819744,5M,engulfing_candle,217360519
2024-02-28 08:55:18.455802,SP500,217403903,create_position,short,5063.0,5067.996696622781,5M,engulfing_candle,217403903
2024-02-28 10:05:24.000370,ETHUSD,217449704,create_position,short,3341.21,3365.341561927425,5M,engulfing_candle,217449704
2024-02-28 11:00:12.051630,ETHUSD,217473760,create_position,short,3350.99,3408.3418493318177,1H,engulfing_candle,217473760
2024-02-28 11:10:01.211048,SP500,217477411,create_position,short,5074.09,5079.228847481123,5M,rsi,217477411
2024-02-28 12:30:07.458269,ETHUSD,217502209,create_position,short,3426.53,3462.810871300565,5M,engulfing_candle,217502209
2024-02-28 13:00:22.835031,ETHUSD,217509306,create_position,short,3354.48,3437.8641711084156,1H,engulfing_candle,217509306
2024-02-28 13:15:13.581455,SP500,217512037,create_position,long,5068.24,5063.536018986151,5M,engulfing_candle,217512037
2024-02-28 14:00:17.757468,ETHUSD,217519475,create_position,long,3328.61,3274.8671422979287,5M,engulfing_candle,217519475
2024-02-28 15:20:26.725823,SP500,217531009,create_position,long,5067.74,5062.497846221613,5M,engulfing_candle,217531009
