time,bid_ask
2023-12-23 23:42:01.019356,1.46
2023-12-23 23:43:01.025803,1.47
2023-12-23 23:44:01.028671,1.66
2023-12-23 23:45:01.040905,1.46
2023-12-23 23:46:01.056454,1.46
2023-12-23 23:47:01.061462,1.46
2023-12-23 23:48:01.069038,1.46
2023-12-23 23:49:01.072404,1.46
2023-12-23 23:50:01.082882,1.46
2023-12-23 23:51:01.095587,1.46
2023-12-23 23:52:01.108814,1.46
2023-12-23 23:53:01.118457,1.46
2023-12-23 23:54:01.125534,1.48
2023-12-23 23:55:01.139086,1.46
2023-12-23 23:56:01.154379,1.46
2023-12-23 23:57:01.165642,1.46
2023-12-23 23:58:01.167480,1.46
2023-12-23 23:59:01.182980,1.46
2023-12-24 00:00:01.190454,1.46
2023-12-24 00:01:01.203880,1.46
2023-12-24 00:02:01.210953,1.5
2023-12-24 00:03:01.214821,1.46
2023-12-24 00:04:01.224837,1.46
2023-12-24 00:05:01.228477,1.46
2023-12-24 00:06:01.231469,1.46
2023-12-24 00:07:01.239655,1.46
2023-12-24 00:08:01.243061,1.46
2023-12-24 00:09:01.251373,1.46
2023-12-24 00:10:01.253763,1.46
2023-12-24 00:11:01.259939,1.46
2023-12-24 00:12:01.274023,1.46
2023-12-24 00:13:01.277306,1.46
2023-12-24 00:14:01.290303,1.46
2023-12-24 00:15:01.302790,1.46
2023-12-24 00:16:01.304369,1.46
2023-12-24 00:17:01.319632,1.46
2023-12-24 00:18:01.330617,1.46
2023-12-24 00:19:01.345789,1.46
2023-12-24 00:20:01.354041,1.46
2023-12-24 00:21:01.354701,1.46
2023-12-24 00:22:01.356720,1.46
2023-12-24 00:23:01.371364,1.5
2023-12-24 00:24:01.377472,1.47
2023-12-24 00:25:01.387406,1.46
2023-12-24 00:26:01.397308,1.51
2023-12-24 00:27:01.407552,1.46
2023-12-24 00:28:01.415751,1.46
2023-12-24 00:29:01.430875,1.46
2023-12-24 00:30:01.443073,1.46
2023-12-24 00:31:01.453431,1.74
2023-12-24 00:32:01.455571,1.75
2023-12-24 00:33:01.458979,1.46
2023-12-24 00:34:01.459869,1.79
2023-12-24 00:35:01.465659,2.76
2023-12-24 00:36:01.473261,1.46
2023-12-24 00:37:01.476382,1.56
2023-12-24 00:38:01.492664,1.85
2023-12-24 00:39:01.508054,1.54
2023-12-24 00:40:01.516039,1.46
2023-12-24 00:41:01.523600,1.87
2023-12-24 00:42:01.534104,1.46
2023-12-24 00:43:01.538730,1.46
2023-12-24 00:44:01.543220,1.46
2023-12-24 00:45:01.559292,1.8
2023-12-24 00:46:01.568063,1.46
2023-12-24 00:47:01.582752,1.63
2023-12-24 00:48:01.593190,1.46
2023-12-24 00:49:01.605822,1.46
2023-12-24 00:50:01.621023,1.65
2023-12-24 00:51:01.635072,1.53
2023-12-24 00:52:01.638694,1.46
2023-12-24 00:53:01.651683,1.67
2023-12-24 00:54:01.667641,1.46
2023-12-24 00:55:01.679419,1.65
2023-12-24 00:56:01.689910,1.46
2023-12-24 00:57:01.701569,1.46
2023-12-24 00:58:01.718318,1.46
2023-12-24 00:59:01.730063,1.46
2023-12-24 01:00:01.740174,1.46
2023-12-24 01:01:01.744421,1.46
2023-12-24 01:02:01.753243,1.46
2023-12-24 01:03:01.757626,1.46
2023-12-24 01:04:01.767718,1.46
2023-12-24 01:05:01.783366,1.46
2023-12-24 01:06:01.792800,1.49
2023-12-24 01:07:01.795409,1.46
2023-12-24 01:08:01.799866,1.46
2023-12-24 01:09:01.800996,1.46
2023-12-24 01:10:01.811384,1.46
2023-12-24 01:11:01.815331,1.46
2023-12-24 01:12:01.817223,1.46
2023-12-24 01:13:01.830523,1.53
2023-12-24 01:14:01.833431,1.46
2023-12-24 01:15:01.835630,1.46
2023-12-24 01:16:01.837217,1.46
2023-12-24 01:17:01.850719,1.46
2023-12-24 01:18:01.862703,1.46
2023-12-24 01:19:01.868076,1.46
2023-12-24 01:20:01.870095,1.46
2023-12-24 01:21:01.880113,1.46
2023-12-24 01:22:01.893335,1.46
2023-12-24 01:23:01.907616,1.94
2023-12-24 01:24:01.918398,1.58
2023-12-24 01:25:01.921498,1.46
2023-12-24 01:26:01.928517,1.46
2023-12-24 01:27:01.939326,1.46
2023-12-24 01:28:01.945677,1.46
2023-12-24 01:29:01.953078,1.79
2023-12-24 01:30:01.958200,1.46
2023-12-24 01:31:01.972372,1.46
2023-12-24 01:32:01.984977,1.53
2023-12-24 01:33:01.991553,1.73
2023-12-24 01:34:02.003104,1.46
2023-12-24 01:35:02.019299,1.46
2023-12-24 01:36:02.024287,1.46
2023-12-24 01:37:02.036554,1.49
2023-12-24 01:38:02.039475,1.46
2023-12-24 01:39:02.054204,1.51
2023-12-24 01:40:02.067735,1.74
2023-12-24 01:41:02.078769,1.46
2023-12-24 01:42:02.090025,1.46
2023-12-24 01:43:02.095072,1.46
2023-12-24 01:44:02.098403,1.46
2023-12-24 01:45:02.112774,1.46
2023-12-24 01:46:02.122970,1.57
2023-12-24 01:47:02.136403,1.72
2023-12-24 01:48:02.141992,1.46
2023-12-24 01:49:02.147447,1.46
2023-12-24 01:50:02.156885,1.46
2023-12-24 01:51:02.165664,1.46
2023-12-24 01:52:02.179854,1.72
2023-12-24 01:53:02.192327,1.46
2023-12-24 01:54:02.201876,1.46
2023-12-24 01:55:02.210187,1.46
2023-12-24 01:56:02.220697,1.46
2023-12-24 01:57:02.223152,1.56
2023-12-24 01:58:02.224812,1.46
2023-12-24 01:59:02.230346,1.46
2023-12-24 02:00:02.244542,1.46
2023-12-24 02:01:02.251059,1.46
2023-12-24 02:02:02.256502,1.46
2023-12-24 02:03:02.261227,1.46
2023-12-24 02:04:02.270157,1.46
2023-12-24 02:05:02.282227,1.46
2023-12-24 02:06:02.296650,1.54
2023-12-24 02:07:02.304375,1.46
2023-12-24 02:08:02.314856,1.46
2023-12-24 02:09:02.320313,1.46
2023-12-24 02:10:02.333446,1.46
2023-12-24 02:11:02.342623,1.75
2023-12-24 02:12:02.355540,1.46
2023-12-24 02:13:02.365921,1.46
2023-12-24 02:14:02.370896,1.46
2023-12-24 02:15:02.382355,1.46
2023-12-24 02:16:02.387619,1.46
2023-12-24 02:17:02.388688,1.46
2023-12-24 02:18:02.397358,1.69
2023-12-24 02:19:02.408580,1.64
2023-12-24 02:20:02.410891,1.46
2023-12-24 02:21:02.412736,1.46
2023-12-24 02:22:02.424214,1.46
2023-12-24 02:23:02.430401,1.46
2023-12-24 02:24:02.438467,1.46
2023-12-24 02:25:02.440986,1.46
2023-12-24 02:26:02.447755,1.54
2023-12-24 02:27:02.454506,1.46
2023-12-24 02:28:02.460907,1.46
2023-12-24 02:29:02.468033,1.46
2023-12-24 02:30:02.482460,1.46
2023-12-24 02:31:02.484676,1.46
2023-12-24 02:32:02.497325,1.46
2023-12-24 02:33:02.511637,1.46
2023-12-24 02:34:02.519669,1.46
2023-12-24 02:35:02.532440,1.46
2023-12-24 02:36:02.544804,1.46
2023-12-24 02:37:02.558859,1.46
2023-12-24 02:38:02.573588,1.46
2023-12-24 02:39:02.578470,1.46
2023-12-24 02:40:02.583750,1.46
2023-12-24 02:41:02.586700,1.76
2023-12-24 02:42:02.597258,1.46
2023-12-24 02:43:02.607070,1.46
2023-12-24 02:44:02.618435,1.46
2023-12-24 02:45:02.627477,1.46
2023-12-24 02:46:02.631334,1.46
2023-12-24 02:47:02.644813,1.46
2023-12-24 02:48:02.650785,1.46
2023-12-24 02:49:02.662568,1.46
2023-12-24 02:50:02.669227,1.48
2023-12-24 02:51:02.671748,1.46
2023-12-24 02:52:02.683477,1.46
2023-12-24 02:53:02.698185,1.46
2023-12-24 02:54:02.706702,1.46
2023-12-24 02:55:02.708302,1.56
2023-12-24 02:56:02.715458,1.46
2023-12-24 02:57:02.723747,1.46
2023-12-24 02:58:02.731732,1.62
2023-12-24 02:59:02.734235,1.62
2023-12-24 03:00:02.736052,1.84
2023-12-24 03:01:02.752997,1.69
2023-12-24 03:02:02.762147,1.46
2023-12-24 03:03:02.776734,1.46
2023-12-24 03:04:02.793041,1.5
2023-12-24 03:05:02.806722,1.46
2023-12-24 03:06:02.814075,1.64
2023-12-24 03:07:02.821787,1.46
2023-12-24 03:08:02.827945,1.46
2023-12-24 03:09:02.831369,1.46
2023-12-24 03:10:02.835531,1.46
2023-12-24 03:11:02.837241,1.46
2023-12-24 03:12:02.853118,1.46
2023-12-24 03:13:02.869475,1.46
2023-12-24 03:14:02.879625,1.46
2023-12-24 03:15:02.889489,1.46
2023-12-24 03:16:02.891849,1.46
2023-12-24 03:17:02.901840,1.46
2023-12-24 03:18:02.915022,1.46
2023-12-24 03:19:02.930049,1.46
2023-12-24 03:20:02.941613,1.64
2023-12-24 03:21:02.952552,1.46
2023-12-24 03:22:02.952676,1.46
2023-12-24 03:23:02.955991,1.46
2023-12-24 03:24:02.965845,1.46
2023-12-24 03:25:02.972427,1.46
2023-12-24 03:26:02.981935,1.46
2023-12-24 03:27:02.989307,1.46
2023-12-24 03:28:02.998747,1.69
2023-12-24 03:29:03.005802,1.46
2023-12-24 03:30:03.017163,1.46
2023-12-24 03:31:03.025347,1.54
2023-12-24 03:32:03.041034,1.46
2023-12-24 03:33:03.053819,1.46
2023-12-24 03:34:03.056892,1.54
2023-12-24 03:35:03.072129,1.46
2023-12-24 03:36:03.088490,1.46
2023-12-24 03:37:03.102836,1.46
2023-12-24 03:38:03.105757,1.46
2023-12-24 03:39:03.120324,1.46
2023-12-24 03:40:03.132206,1.46
2023-12-24 03:41:03.134435,1.46
2023-12-24 03:42:03.137461,1.46
2023-12-24 03:43:03.149256,1.46
2023-12-24 03:44:03.157741,1.46
2023-12-24 03:45:03.158992,1.46
2023-12-24 03:46:03.175474,1.46
2023-12-24 03:47:03.181816,1.46
2023-12-24 03:48:03.193392,1.46
2023-12-24 03:49:03.198528,1.46
2023-12-24 03:50:03.211626,1.6
2023-12-24 03:51:03.225668,1.83
2023-12-24 03:52:03.238663,1.54
2023-12-24 03:53:03.250516,1.46
2023-12-24 03:54:03.259347,1.46
2023-12-24 03:55:03.260608,1.46
2023-12-24 03:56:03.273991,1.46
2023-12-24 03:57:03.290067,1.46
2023-12-24 03:58:03.296424,1.46
2023-12-24 03:59:03.301243,1.46
2023-12-24 04:00:03.313324,1.46
2023-12-24 04:01:03.321292,1.46
2023-12-24 04:02:03.327346,1.46
2023-12-24 04:03:03.327628,1.46
2023-12-24 04:04:03.339749,1.83
2023-12-24 04:05:03.351195,1.46
2023-12-24 04:06:03.355346,1.47
2023-12-24 04:07:03.358208,1.46
2023-12-24 04:08:03.368195,1.46
2023-12-24 04:09:03.369741,1.95
2023-12-24 04:10:03.370990,1.46
2023-12-24 04:11:03.374777,1.46
2023-12-24 04:12:03.386464,1.57
2023-12-24 04:13:03.399520,1.46
2023-12-24 04:14:03.412581,1.46
2023-12-24 04:15:03.422424,1.46
2023-12-24 04:16:03.431996,1.46
2023-12-24 04:17:03.436026,1.46
2023-12-24 04:18:03.440851,1.46
2023-12-24 04:19:03.456520,1.46
2023-12-24 04:20:03.472910,1.46
2023-12-24 04:21:03.484614,1.46
2023-12-24 04:22:03.493787,1.63
2023-12-24 04:23:03.504979,1.57
2023-12-24 04:24:03.507706,1.46
2023-12-24 04:25:03.511557,1.46
2023-12-24 04:26:03.520616,1.46
2023-12-24 04:27:03.523935,1.61
2023-12-24 04:28:03.531688,1.46
2023-12-24 04:29:03.541461,1.46
2023-12-24 04:30:03.545985,1.73
2023-12-24 04:31:03.552782,1.46
2023-12-24 04:32:03.567588,1.46
2023-12-24 04:33:03.580072,1.46
2023-12-24 04:34:03.589109,2.02
2023-12-24 04:35:03.595520,1.49
2023-12-24 04:36:03.607238,1.46
2023-12-24 04:37:03.622930,1.46
2023-12-24 04:38:03.638499,1.46
2023-12-24 04:39:03.642775,1.46
2023-12-24 04:40:03.646613,1.46
2023-12-24 04:41:03.655805,1.46
2023-12-24 04:42:03.668793,1.46
2023-12-24 04:43:03.677186,1.46
2023-12-24 04:44:03.683428,1.46
2023-12-24 04:45:03.695690,1.46
2023-12-24 04:46:03.710904,1.46
2023-12-24 04:47:03.723387,1.46
2023-12-24 04:48:03.733703,1.46
2023-12-24 04:49:03.736282,1.46
2023-12-24 04:50:03.748363,1.46
2023-12-24 04:51:03.764349,1.46
2023-12-24 04:52:03.775655,1.46
2023-12-24 04:53:03.787297,1.46
2023-12-24 04:54:03.800008,1.46
2023-12-24 04:55:03.808843,1.65
2023-12-24 04:56:03.817449,1.46
2023-12-24 04:57:03.826055,1.46
2023-12-24 04:58:03.835084,1.46
2023-12-24 04:59:03.850799,1.46
2023-12-24 05:00:03.863385,1.46
2023-12-24 05:01:03.878451,1.74
2023-12-24 05:02:03.881082,1.81
2023-12-24 05:03:03.897650,1.46
2023-12-24 05:04:03.910296,1.47
2023-12-24 05:05:03.920891,1.46
2023-12-24 05:06:03.923955,1.46
2023-12-24 05:07:03.932143,1.46
2023-12-24 05:08:03.941543,1.46
2023-12-24 05:09:03.955654,1.46
2023-12-24 05:10:03.961039,1.46
2023-12-24 05:11:03.964132,1.46
2023-12-24 05:12:03.970792,1.46
2023-12-24 05:13:03.974482,1.46
2023-12-24 05:14:03.980058,1.46
2023-12-24 05:15:03.992261,1.46
2023-12-24 05:16:04.003835,1.46
2023-12-24 05:17:04.007475,1.54
2023-12-24 05:18:04.013730,1.46
2023-12-24 05:19:04.027600,1.69
2023-12-24 05:20:04.035181,1.46
2023-12-24 05:21:04.051437,1.46
2023-12-24 05:22:04.054350,1.63
2023-12-24 05:23:04.063094,1.71
2023-12-24 05:24:04.071650,1.81
2023-12-24 05:25:04.084276,1.46
2023-12-24 05:26:04.100182,1.46
2023-12-24 05:27:04.110179,1.46
2023-12-24 05:28:04.111166,1.46
2023-12-24 05:29:04.126726,1.71
2023-12-24 05:30:04.137528,1.46
2023-12-24 05:31:04.140508,1.51
2023-12-24 05:32:04.154020,1.46
2023-12-24 05:33:04.161746,1.46
2023-12-24 05:34:04.171993,1.46
2023-12-24 05:35:04.189069,1.46
2023-12-24 05:36:04.202851,1.46
2023-12-24 05:37:04.209579,1.46
2023-12-24 05:38:04.224490,1.53
2023-12-24 05:39:04.226833,1.46
2023-12-24 05:40:04.232152,1.46
2023-12-24 05:41:04.241656,1.46
2023-12-24 05:42:04.258188,1.69
2023-12-24 05:43:04.273491,1.46
2023-12-24 05:44:04.279475,1.46
2023-12-24 05:45:04.286689,1.66
2023-12-24 05:46:04.289096,1.46
2023-12-24 05:47:04.295399,1.46
2023-12-24 05:48:04.301932,1.46
2023-12-24 05:49:04.304576,1.54
2023-12-24 05:50:04.311230,1.46
2023-12-24 05:51:04.315429,1.8
2023-12-24 05:52:04.330984,1.67
2023-12-24 05:53:04.339865,1.77
2023-12-24 05:54:04.355345,1.46
2023-12-24 05:55:04.357445,1.46
2023-12-24 05:56:04.371989,1.46
2023-12-24 05:57:04.379021,1.46
2023-12-24 05:58:04.384188,1.46
2023-12-24 05:59:04.395810,1.46
2023-12-24 06:00:04.405894,1.86
2023-12-24 06:01:04.421737,1.46
2023-12-24 06:02:04.435038,1.46
2023-12-24 06:03:04.445858,1.54
2023-12-24 06:04:04.457051,1.46
2023-12-24 06:05:04.462893,1.46
2023-12-24 06:06:04.478920,1.91
2023-12-24 06:07:04.491216,1.46
2023-12-24 06:08:04.494434,1.46
2023-12-24 06:09:04.504977,1.54
2023-12-24 06:10:04.508350,1.46
2023-12-24 06:11:04.520399,1.46
2023-12-24 06:12:04.534554,1.46
2023-12-24 06:13:04.544375,1.46
2023-12-24 06:14:04.554346,1.46
2023-12-24 06:15:04.558036,1.46
2023-12-24 06:16:04.566740,1.69
2023-12-24 06:17:04.570327,1.46
2023-12-24 06:18:04.577384,1.82
2023-12-24 06:19:04.578883,1.46
2023-12-24 06:20:04.588831,1.55
2023-12-24 06:21:04.599894,1.46
2023-12-24 06:22:04.611510,1.46
2023-12-24 06:23:04.625356,1.46
2023-12-24 06:24:04.636735,1.46
2023-12-24 06:25:04.651793,1.46
2023-12-24 06:26:04.654431,1.46
2023-12-24 06:27:04.658273,1.46
2023-12-24 06:28:04.663713,1.46
2023-12-24 06:29:04.675853,1.46
2023-12-24 06:30:04.683313,1.46
2023-12-24 06:31:04.686721,1.46
2023-12-24 06:32:04.698635,1.63
2023-12-24 06:33:04.707609,1.53
2023-12-24 06:34:04.713304,1.46
2023-12-24 06:35:04.729320,1.46
2023-12-24 06:36:04.734061,1.46
2023-12-24 06:37:04.736438,1.46
2023-12-24 06:38:04.750516,1.46
2023-12-24 06:39:04.765599,1.46
2023-12-24 06:40:04.779990,1.46
2023-12-24 06:41:04.790475,1.46
2023-12-24 06:42:04.792962,1.46
2023-12-24 06:43:04.805859,1.46
2023-12-24 06:44:04.820918,1.46
2023-12-24 06:45:04.830773,1.46
2023-12-24 06:46:04.854568,1.46
2023-12-24 06:47:04.865829,1.53
2023-12-24 06:48:04.877545,1.46
2023-12-24 06:49:04.879309,1.46
2023-12-24 06:50:04.891108,1.46
2023-12-24 06:51:04.902847,1.46
2023-12-24 06:52:04.911602,1.46
2023-12-24 06:53:04.919586,1.63
2023-12-24 06:54:04.935128,1.46
2023-12-24 06:55:04.941685,1.46
2023-12-24 06:56:04.956733,1.46
2023-12-24 06:57:04.968556,1.46
2023-12-24 06:58:04.983629,1.46
2023-12-24 06:59:04.987392,1.46
2023-12-24 07:00:04.996728,1.46
2023-12-24 07:01:04.999746,1.46
2023-12-24 07:02:05.014199,1.46
2023-12-24 07:03:05.017461,1.46
2023-12-24 07:04:05.026934,1.46
2023-12-24 07:05:05.033816,1.46
2023-12-24 07:06:05.047414,1.46
2023-12-24 07:07:05.049141,1.51
2023-12-24 07:08:05.057295,1.46
2023-12-24 07:09:05.067473,1.69
2023-12-24 07:10:05.078440,1.46
2023-12-24 07:11:05.090835,1.46
2023-12-24 07:12:05.095161,1.46
2023-12-24 07:13:05.105738,1.46
2023-12-24 07:14:05.108663,1.69
2023-12-24 07:15:05.113845,1.46
2023-12-24 07:16:05.128988,1.51
2023-12-24 07:17:05.136593,1.46
2023-12-24 07:18:05.142966,1.46
2023-12-24 07:19:05.154060,1.46
2023-12-24 07:20:05.157704,1.46
2023-12-24 07:21:05.165133,1.56
2023-12-24 07:22:05.173427,1.46
2023-12-24 07:23:05.181496,1.46
2023-12-24 07:24:05.189670,1.46
2023-12-24 07:25:05.203206,1.46
2023-12-24 07:26:05.212725,1.46
2023-12-24 07:27:05.216487,1.66
2023-12-24 07:28:05.220414,1.46
2023-12-24 07:29:05.232885,1.62
2023-12-24 07:30:05.244742,1.46
2023-12-24 07:31:05.254712,1.46
2023-12-24 07:32:05.268379,1.54
2023-12-24 07:33:05.276346,1.51
2023-12-24 07:34:05.278386,1.46
2023-12-24 07:35:05.289485,1.55
2023-12-24 07:36:05.305204,1.46
2023-12-24 07:37:05.312228,1.46
2023-12-24 07:38:05.323403,1.46
2023-12-24 07:39:05.326936,1.46
2023-12-24 07:40:05.338681,1.46
2023-12-24 07:41:05.343686,1.46
2023-12-24 07:42:05.358843,1.46
2023-12-24 07:43:05.373379,1.46
2023-12-24 07:44:05.383157,1.46
2023-12-24 07:45:05.398937,1.46
2023-12-24 07:46:05.413151,1.46
2023-12-24 07:47:05.418433,1.46
2023-12-24 07:48:05.434155,1.46
2023-12-24 07:49:05.447292,1.46
2023-12-24 07:50:05.456351,1.83
2023-12-24 07:51:05.469940,1.46
2023-12-24 07:52:05.478832,1.46
2023-12-24 07:53:05.493338,1.46
2023-12-24 07:54:05.500024,1.46
2023-12-24 07:55:05.515597,1.46
2023-12-24 07:56:05.531739,1.61
2023-12-24 07:57:05.543797,1.46
2023-12-24 07:58:05.553105,1.46
2023-12-24 07:59:05.557941,1.46
2023-12-24 08:00:05.569959,1.46
2023-12-24 08:01:05.580161,1.46
2023-12-24 08:02:05.596317,1.46
2023-12-24 08:03:05.606388,1.46
2023-12-24 08:04:05.622842,1.46
2023-12-24 08:05:05.632627,1.46
2023-12-24 08:06:05.647188,1.46
2023-12-24 08:07:05.655200,1.5
2023-12-24 08:08:05.656540,1.46
2023-12-24 08:09:05.668904,1.46
2023-12-24 08:10:05.674908,1.5
2023-12-24 08:11:05.681798,1.46
2023-12-24 08:12:05.695649,1.59
2023-12-24 08:13:05.710832,1.49
2023-12-24 08:14:05.718432,1.61
2023-12-24 08:15:05.729092,1.46
2023-12-24 08:16:05.743292,1.63
2023-12-24 08:17:05.745538,1.46
2023-12-24 08:18:05.758716,1.73
2023-12-24 08:19:05.766371,1.46
2023-12-24 08:20:05.780359,1.46
2023-12-24 08:21:05.796450,1.46
2023-12-24 08:22:05.813177,1.46
2023-12-24 08:23:05.824203,1.46
2023-12-24 08:24:05.839149,1.46
2023-12-24 08:25:05.847550,1.46
2023-12-24 08:26:05.854335,1.46
2023-12-24 08:27:05.868709,1.46
2023-12-24 08:28:04.582095,1.52
2023-12-24 08:29:04.587159,1.46
2023-12-24 08:30:04.602659,1.46
2023-12-24 08:31:04.605755,1.46
2023-12-24 08:32:04.610123,1.81
2023-12-24 08:33:04.619471,1.46
2023-12-24 08:34:04.633595,1.46
2023-12-24 08:35:04.646774,1.46
2023-12-24 08:36:04.659109,1.51
2023-12-24 08:37:04.660824,1.46
2023-12-24 08:38:04.676234,1.46
2023-12-24 08:39:04.686606,1.46
2023-12-24 08:40:04.691230,1.46
2023-12-24 08:41:04.691342,1.46
2023-12-24 08:42:04.703249,1.46
2023-12-24 08:43:04.712109,1.46
2023-12-24 08:44:04.718147,1.46
2023-12-24 08:45:04.724051,1.46
2023-12-24 08:46:04.724948,1.46
2023-12-24 08:47:04.732055,1.46
2023-12-24 08:48:04.734948,1.59
2023-12-24 08:49:04.736214,1.46
2023-12-24 08:50:04.749875,1.46
2023-12-24 08:51:04.751643,1.46
2023-12-24 08:52:04.762937,1.46
2023-12-24 08:53:04.773433,1.46
2023-12-24 08:54:04.786029,1.8
2023-12-24 08:55:04.798530,1.52
2023-12-24 08:56:04.813191,1.46
2023-12-24 08:57:04.828307,1.67
2023-12-24 08:58:04.843484,1.46
2023-12-24 08:59:04.851139,1.46
2023-12-24 09:00:04.864606,1.46
2023-12-24 09:01:04.875369,1.46
2023-12-24 09:02:04.883942,1.46
2023-12-24 09:03:04.886848,1.46
2023-12-24 09:04:04.900013,1.5
2023-12-24 09:05:04.910176,1.65
2023-12-24 09:06:04.916399,1.46
2023-12-24 09:07:04.931676,1.57
2023-12-24 09:08:04.943627,1.46
2023-12-24 09:09:04.953368,1.46
2023-12-24 09:10:04.967650,1.46
2023-12-24 09:11:04.973348,1.46
2023-12-24 09:12:04.984651,1.63
2023-12-24 09:13:04.992424,1.46
2023-12-24 09:14:04.994297,1.46
2023-12-24 09:15:05.008052,1.46
2023-12-24 09:16:05.020281,1.66
2023-12-24 09:17:05.026870,1.48
2023-12-24 09:18:05.039473,1.48
2023-12-24 09:19:05.050847,1.46
2023-12-24 09:20:05.053168,1.46
2023-12-24 09:21:05.068643,1.9
2023-12-24 09:22:05.081465,1.5
2023-12-24 09:23:05.090532,1.46
2023-12-24 09:24:05.094044,1.46
2023-12-24 09:25:05.101140,1.46
2023-12-24 09:26:05.116072,1.46
2023-12-24 09:27:05.124706,1.46
2023-12-24 09:28:05.127019,1.46
2023-12-24 09:29:05.134318,1.46
2023-12-24 09:30:05.144483,1.46
2023-12-24 09:31:05.145226,1.46
2023-12-24 09:32:05.157890,1.46
2023-12-24 09:33:05.163121,1.46
2023-12-24 09:34:05.175227,1.46
2023-12-24 09:35:05.178632,1.46
2023-12-24 09:36:05.182207,1.46
2023-12-24 09:37:05.193281,1.46
2023-12-24 09:38:05.195301,1.7
2023-12-24 09:39:05.200183,1.46
2023-12-24 09:40:05.213049,1.46
2023-12-24 09:41:05.220419,1.46
2023-12-24 09:42:05.224184,1.46
2023-12-24 09:43:05.228906,1.46
2023-12-24 09:44:05.239267,1.46
2023-12-24 09:45:05.252235,1.46
2023-12-24 09:46:05.256008,1.46
2023-12-24 09:47:05.269897,1.46
2023-12-24 09:48:05.279787,1.58
2023-12-24 09:49:05.290837,1.79
2023-12-24 09:50:05.303047,1.56
2023-12-24 09:51:05.316291,1.46
2023-12-24 09:52:05.324072,1.46
2023-12-24 09:53:05.337909,1.47
2023-12-24 09:54:05.339016,1.46
2023-12-24 09:55:05.347930,1.46
2023-12-24 09:56:05.361287,1.49
2023-12-24 09:57:05.373148,1.46
2023-12-24 09:58:05.383100,1.46
2023-12-24 09:59:05.390798,1.46
2023-12-24 10:00:05.395266,1.46
2023-12-24 10:01:05.408350,1.46
2023-12-24 10:02:05.412845,1.46
2023-12-24 10:03:05.425129,1.46
2023-12-24 10:04:05.429621,1.46
2023-12-24 10:05:05.438367,1.46
2023-12-24 10:06:05.452932,1.46
2023-12-24 10:07:05.459585,1.46
2023-12-24 10:08:05.465462,1.72
2023-12-24 10:09:05.476682,1.46
2023-12-24 10:10:05.490439,1.76
2023-12-24 10:11:05.498423,1.46
2023-12-24 10:12:05.512941,1.46
2023-12-24 10:13:05.515631,1.59
2023-12-24 10:14:05.522405,1.46
2023-12-24 10:15:05.530188,1.46
2023-12-24 10:16:05.531291,1.46
2023-12-24 10:17:05.543986,1.46
2023-12-24 10:18:05.557305,1.46
2023-12-24 10:19:05.570526,1.46
2023-12-24 10:20:05.571310,1.46
2023-12-24 10:21:05.572319,1.46
2023-12-24 10:22:05.573952,1.48
2023-12-24 10:23:05.574496,1.62
2023-12-24 10:24:05.582241,1.46
2023-12-24 10:25:05.586508,1.46
2023-12-24 10:26:05.588210,1.46
2023-12-24 10:27:05.598776,1.46
2023-12-24 10:28:05.611086,1.46
2023-12-24 10:29:05.623062,1.46
2023-12-24 10:30:05.629432,1.46
2023-12-24 10:31:05.633814,1.46
2023-12-24 10:32:05.644836,1.61
2023-12-24 10:33:05.651311,1.46
2023-12-24 10:34:05.658196,1.63
2023-12-24 10:35:05.671863,1.46
2023-12-24 10:36:05.687009,1.46
2023-12-24 10:37:05.693674,1.46
2023-12-24 10:38:05.702374,1.46
2023-12-24 10:39:05.713939,1.46
2023-12-24 10:40:05.722897,1.46
2023-12-24 10:41:05.727498,1.46
2023-12-24 10:42:05.742183,1.46
2023-12-24 10:43:05.753077,1.46
2023-12-24 10:44:05.754133,1.46
2023-12-24 10:45:05.769733,1.48
2023-12-24 10:46:05.778660,1.63
2023-12-24 10:47:05.785438,1.46
2023-12-24 10:48:05.790740,1.46
2023-12-24 10:49:05.794762,1.46
2023-12-24 10:50:05.802648,1.49
2023-12-24 10:51:05.813981,1.46
2023-12-24 10:52:05.818503,1.46
2023-12-24 10:53:05.822219,1.46
2023-12-24 10:54:05.828908,1.58
2023-12-24 10:55:05.838057,1.46
2023-12-24 10:56:05.838927,1.46
2023-12-24 10:57:05.840786,1.46
2023-12-24 10:58:05.841798,1.46
2023-12-24 10:59:05.852357,1.46
2023-12-24 11:00:05.866802,1.99
2023-12-24 11:01:05.876357,1.46
2023-12-24 11:02:05.881791,1.46
2023-12-24 11:03:05.886647,1.46
2023-12-24 11:04:05.898625,1.72
2023-12-24 11:05:05.913179,1.46
2023-12-24 11:06:05.917348,1.46
2023-12-24 11:07:05.924653,1.46
2023-12-24 11:08:05.929393,1.46
2023-12-24 11:09:05.942649,1.46
2023-12-24 11:10:05.953456,1.46
2023-12-24 11:11:05.968180,1.46
2023-12-24 11:12:05.975263,1.46
2023-12-24 11:13:05.979911,1.46
2023-12-24 11:14:05.989261,1.65
2023-12-24 11:15:05.991476,1.51
2023-12-24 11:16:06.006281,1.46
2023-12-24 11:17:06.017495,1.46
2023-12-24 11:18:06.027577,1.46
2023-12-24 11:19:06.032424,1.46
2023-12-24 11:20:06.037450,1.46
